Make,Model,Year,Color,Price,Foreign/Local,Engine Type,Mileage
Subaru,Impreza,2015,Blue,"KSh 1,650,000",Foreign Used,Automatic,
Mazda,CX-5,2012,White,"KSh 1,700,000",Kenyan Used,Automatic,148000
Mercedes-Benz,GLC-Class,2020,Black,"KSh 10,000,000",Foreign Used,Automatic,
Honda,Airwave,2007,Silver,"KSh 580,000",Kenyan Used,CVT,268000
Toyota,Vellfire,2016,Black,"KSh 3,950,000",Foreign Used,Automatic,115500
Mazda,Demio,2013,White,"KSh 250,000",Kenyan Used,Automatic,
Toyota,Voxy,2016,Black,"KSh 2,520,000",Foreign Used,Automatic,106000
Toyota,Hilux,2012,Silver,"KSh 2,090,000",Kenyan Used,Automatic,145000
Toyota,Hilux,2015,White,"KSh 1,880,000",Kenyan Used,Manual,
Mitsubishi,EK,2016,Black,"KSh 720,000",Foreign Used,Automatic,133070
Nissan,Patrol,2016,Gray,"KSh 3,300,000",Foreign Used,Manual,
Audi,A3,2016,Red,"KSh 2,300,000",Foreign Used,Automatic,53216
BMW,X4,2016,Black,"KSh 4,850,000",Foreign Used,Automatic,88000
Toyota,Noah,2017,White,"KSh 2,550,000",Foreign Used,Automatic,108000
Daihatsu,Boon,2010,White,"KSh 450,000",Kenyan Used,Automatic,550987
Toyota,Land,2008,Black,"KSh 4,250,000",Kenyan Used,Automatic,123141
Nissan,Note,2006,Gray,"KSh 470,000",Kenyan Used,Automatic,
Mercedes-Benz,C200,2006,Silver,"KSh 1,200,000",Kenyan Used,Automatic,132548
Mazda,CX-5,2015,Red,"KSh 1,700,000",Kenyan Used,Automatic,122356
Volkswagen,Passat,2007,Red,"KSh 790,000",Kenyan Used,Automatic,148000
Toyota,Hilux,1984,White,"KSh 580,000",Kenyan Used,Manual,1269870
Toyota,Vitz,2016,Red,"KSh 1,450,000",Foreign Used,Automatic,
Subaru,Impreza,2013,White,"KSh 1,360,000",Kenyan Used,Automatic,121023
Toyota,Premio,2016,Blue,"KSh 2,230,000",Foreign Used,Automatic,
Toyota,Probox,2011,Silver,"KSh 590,000",Kenyan Used,Automatic,311866
Subaru,Outback,2005,Gold,"KSh 920,000",Kenyan Used,Automatic,98564
Mercedes-Benz,M,2014,Pearl,"KSh 4,950,000",Kenyan Used,Automatic,
Mercedes-Benz,GLC-Class,2016,White,"KSh 6,250,000",Kenyan Used,Automatic,110000
Toyota,Land,2010,Silver,"KSh 3,550,000",Kenyan Used,Automatic,154002
BMW,218i,2016,White,"KSh 2,150,000",Foreign Used,Automatic,79000
Subaru,Outback,2015,Black,"KSh 2,300,000",Kenyan Used,Automatic,72056
Volvo,XC60,2016,Burgundy,"KSh 3,850,000",Foreign Used,Automatic,61000
Nissan,Juke,2011,Red,"KSh 980,000",Kenyan Used,Automatic,142023
Nissan,Sylphy,2016,Silver,"KSh 1,460,000",Foreign Used,Automatic,159642
Toyota,Succeed,2013,Silver,"KSh 1,000,000",Kenyan Used,Automatic,218116
Toyota,Esquire,2016,Black,"KSh 2,650,000",Foreign Used,Automatic,102000
Lexus,GS,2015,Blue,"KSh 3,300,000",Foreign Used,Automatic,
Honda,Fit,2011,Blue,"KSh 795,000",Kenyan Used,Automatic,140000
Mercedes-Benz,E220,2016,Black,"KSh 4,350,000",Kenyan Used,Automatic,80000
Volkswagen,Golf,2016,Black,"KSh 1,750,000",Foreign Used,Automatic,106214
Toyota,Fun,2000,Gray,"KSh 350,000",Kenyan Used,Automatic,
Toyota,Hilux,2010,Silver,"KSh 2,150,000",Kenyan Used,Manual,135085
Nissan,Dualis,2009,Black,"KSh 880,000",Kenyan Used,Automatic,
Toyota,RAV4,2008,Silver,"KSh 1,380,000",Kenyan Used,Automatic,
Audi,A5,2016,White,"KSh 3,248,888",Foreign Used,Automatic,
Toyota,Corolla,2016,Black,"KSh 1,750,000",Foreign Used,Automatic,97501
Toyota,Vista,2001,Beige,"KSh 400,000",Kenyan Used,Automatic,
Mazda,CX-5,2016,Red,"KSh 2,899,000",Foreign Used,Automatic,59000
Toyota,Axio,2016,White,"KSh 1,680,000",Foreign Used,Automatic,115000
Audi,A3,2015,White,"KSh 1,850,000",Foreign Used,Automatic,140000
Toyota,Allion,2008,Silver,"KSh 930,000",Kenyan Used,Automatic,
Nissan,Note,2013,Silver,"KSh 720,000",Kenyan Used,Automatic,144147
Toyota,Harrier,2010,Black,"KSh 1,880,000",Kenyan Used,Automatic,125021
Subaru,Forester,2008,Black,"KSh 1,230,000",Kenyan Used,Automatic,160000
Mazda,CX-3,2016,White,"KSh 2,150,000",Foreign Used,Automatic,
Toyota,Passo,2004,Silver,"KSh 365,000",Foreign Used,Automatic,128897
Toyota,Corolla,2016,Silver,"KSh 1,770,000",Foreign Used,Automatic,135000
Mitsubishi,Outlander,2009,Black,"KSh 1,200,000",Kenyan Used,Automatic,
Mazda,Demio,2010,Silver,"KSh 580,000",Foreign Used,CVT,125444
Toyota,Wish,2010,Silver,"KSh 1,065,000",Foreign Used,Automatic,119990
Mazda,Demio,2016,Red,"KSh 1,280,000",Foreign Used,Automatic,79452
Toyota,Land,2006,Silver,"KSh 2,195,000",Kenyan Used,Automatic,125021
Toyota,Noah,2012,Black,"KSh 1,270,000",Foreign Used,CVT,125444
Nissan,Tiida,2007,Silver,"KSh 410,000",Kenyan Used,Automatic,
Lexus,NX,2016,White,"KSh 4,690,000",Foreign Used,Automatic,92000
Audi,A5,2016,White,"KSh 3,500,000",Foreign Used,Automatic,
Honda,Stepwgn,2014,Gray,"KSh 1,450,000",Kenyan Used,Automatic,120911
Toyota,Corolla,2003,Silver,"KSh 670,000",Foreign Used,CVT,125447
BMW,X3,2015,Black,"KSh 3,550,000",Kenyan Used,Automatic,67000
Nissan,Note,2017,Blue,"KSh 1,179,999",Foreign Used,Automatic,
Toyota,Probox,2012,White,"KSh 670,000",Kenyan Used,Automatic,149005
Land,Rover,2016,Red,"KSh 6,800,000",Foreign Used,Automatic,
Toyota,RAV4,2006,Silver,"KSh 1,200,000",Kenyan Used,Automatic,
Toyota,Corolla,2010,Red,"KSh 820,000",Kenyan Used,Automatic,137000
Mazda,CX-5,2016,Brown,"KSh 3,099,000",Foreign Used,Automatic,59000
Honda,Fit,2011,Brown,"KSh 885,000",Foreign Used,CVT,125445
Toyota,Wish,2005,Black,"KSh 590,000",Kenyan Used,Automatic,
Hyundai,Santa,2015,White,"KSh 3,150,000",Kenyan Used,Automatic,74000
Toyota,Corolla,2008,Gray,"KSh 899,500",Foreign Used,CVT,125448
Jeep,Wrangler,2017,Black,"KSh 6,350,000",Foreign Used,Automatic,113000
Toyota,Passo,2014,Gray,"KSh 630,000",Foreign Used,Automatic,120500
Nissan,Juke,2013,Red,"KSh 1,385,000",Kenyan Used,Automatic,60940
Toyota,Passo,2009,Pearl,"KSh 475,000",Kenyan Used,Automatic,
Nissan,Sylphy,2013,Silver,"KSh 1,200,000",Kenyan Used,Automatic,159958
Toyota,Porte,2015,Red,"KSh 890,000",Kenyan Used,Automatic,134000
Nissan,X-Trail,2011,Black,"KSh 1,465,000",Kenyan Used,Automatic,115021
Audi,A5,2016,Blue,"KSh 3,350,000",Foreign Used,Automatic,110000
Toyota,Voxy,2016,White,"KSh 2,500,000",Foreign Used,Automatic,131254
BMW,523i,2016,Black,"KSh 3,450,000",Foreign Used,Automatic,69000
Nissan,X-Trail,2007,Silver,"KSh 850,000",Kenyan Used,Automatic,166021
Toyota,Carina,2001,White,"KSh 390,000",Kenyan Used,Automatic,354121
Mitsubishi,Mirage,2015,White,"KSh 750,000",Foreign Used,CVT,125495
Honda,Fit,2016,Gray,"KSh 1,050,000",Foreign Used,Automatic,
Mazda,Axela,2016,Silver,"KSh 1,999,999",Foreign Used,Automatic,
Toyota,Ractis,2016,Beige,"KSh 1,350,000",Foreign Used,Automatic,63000
Toyota,Hilux,2018,Silver,"KSh 5,850,000",Foreign Used,Automatic,
Toyota,Land,2017,Brown,"KSh 6,850,000",Foreign Used,Automatic,
Mazda,Axela,2016,Red,"KSh 1,900,000",Foreign Used,Automatic,
Toyota,Caldina,2003,Blue,"KSh 580,000",Kenyan Used,Automatic,194000
Nissan,Note,2015,Silver,"KSh 970,000",Kenyan Used,Automatic,284508
Toyota,Premio,2013,Pearl,"KSh 1,350,000",Kenyan Used,Automatic,122000
Toyota,Hilux,2018,Black,"KSh 5,850,000",Foreign Used,Automatic,82548
Mitsubishi,Outlander,2013,Black,"KSh 1,795,000",Kenyan Used,Automatic,76111
Toyota,Premio,2015,Black,"KSh 2,100,000",Foreign Used,Automatic,
Toyota,Crown,2010,Silver,"KSh 1,150,000",Kenyan Used,Automatic,141253
Audi,A5,2016,White,"KSh 3,490,000",Foreign Used,Automatic,
Toyota,ISIS,2016,Blue,"KSh 1,599,999",Foreign Used,Automatic,
Subaru,Impreza,2006,Silver,"KSh 655,000",Kenyan Used,Automatic,
Toyota,Corolla,2010,Silver,"KSh 1,040,000",Foreign Used,AMT,125445
Nissan,Note,2016,Beige,"KSh 900,000",Foreign Used,Automatic,52000
Nissan,Note,2015,Blue,"KSh 930,000",Foreign Used,Automatic,
Toyota,Probox,2012,White,"KSh 630,000",Kenyan Used,Automatic,127252
Nissan,Skyline,2016,Black,"KSh 2,100,000",Foreign Used,Automatic,56312
Renault,Lutecia,2016,Blue,"KSh 1,295,000",Foreign Used,Automatic,33597
Toyota,Premio,2015,White,"KSh 1,699,999",Kenyan Used,Automatic,
Nissan,X-Trail,2006,Gray,"KSh 480,000",Kenyan Used,Automatic,
Suzuki,Swift,2016,Silver,"KSh 1,070,000",Kenyan Used,Automatic,70000
Toyota,FJ,2011,Black,"KSh 2,750,000",Kenyan Used,Automatic,
Toyota,Premio,2010,Silver,"KSh 1,295,000",Kenyan Used,Automatic,149704
Toyota,Land,2010,White,"KSh 2,700,000",Kenyan Used,Automatic,121859
Toyota,Hilux,2014,White,"KSh 1,999,000",Kenyan Used,Manual,92000
Isuzu,D-MAX,2011,White,"KSh 1,500,000",Kenyan Used,Manual,135000
Nissan,March,2011,Silver,"KSh 375,000",Kenyan Used,Automatic,
Lexus,RX,2010,White,"KSh 2,450,000",Kenyan Used,Automatic,
Toyota,Ractis,2011,Black,"KSh 880,000",Kenyan Used,Automatic,93000
Nissan,Juke,2013,Red,"KSh 1,070,000",Kenyan Used,Automatic,138000
Toyota,Mark,2006,Black,"KSh 575,000",Kenyan Used,Automatic,
Toyota,Hilux,2007,Silver,"KSh 1,650,000",Kenyan Used,Automatic,143000
Suzuki,Alto,2016,White,"KSh 700,000",Foreign Used,Automatic,73000
Toyota,Corolla,2004,Gold,"KSh 595,000",Kenyan Used,Automatic,
Lexus,LX,2016,Silver,"KSh 14,350,000",Foreign Used,Automatic,41000
Toyota,Harrier,2017,White,"KSh 3,950,000",Foreign Used,Automatic,64000
Toyota,Vitz,2011,White,"KSh 625,000",Kenyan Used,Automatic,182734
Toyota,Land,2017,Black,"KSh 6,350,000",Foreign Used,Automatic,73000
Mazda,Demio,2011,Red,"KSh 520,000",Kenyan Used,Automatic,182043
Mitsubishi,Pajero,2002,Silver,"KSh 1,430,000",Kenyan Used,Automatic,90000
Nissan,March,2012,Purple,"KSh 395,000",Kenyan Used,Automatic,135085
Nissan,Dayz,2014,Silver,"KSh 600,000",Kenyan Used,Automatic,
Peugeot,208,2016,Blue,"KSh 1,490,000",Foreign Used,Automatic,
Toyota,Passo,2012,White,"KSh 540,000",Kenyan Used,Automatic,90000
Nissan,Cube,2013,Gray,"KSh 680,000",Foreign Used,Automatic,124445
Toyota,Corolla,2014,Silver,"KSh 1,380,000",Foreign Used,Automatic,95500
Toyota,Land,2003,Blue,"KSh 1,290,000",Kenyan Used,Automatic,161000
Nissan,X-Trail,2015,Black,"KSh 2,300,000",Kenyan Used,Automatic,126000
BMW,118i,2016,Silver,"KSh 2,150,000",Foreign Used,Automatic,
Toyota,Vanguard,2009,Gray,"KSh 1,330,000",Kenyan Used,Automatic,114098
Mercedes-Benz,GLC-Class,2021,Blue,"KSh 10,000,000",Foreign Used,Automatic,32000
Toyota,Hilux,2015,Blue,"KSh 4,320,000",Foreign Used,Automatic,172659
Toyota,Ractis,2006,Silver,"KSh 595,000",Kenyan Used,Automatic,145269
Lexus,RX,2010,White,"KSh 2,230,000",Kenyan Used,Automatic,
Subaru,Outback,2014,Gold,"KSh 2,720,000",Foreign Used,Automatic,109835
Nissan,NV200,2014,Silver,"KSh 970,000",Kenyan Used,Automatic,
Mazda,CX-5,2017,Gray,"KSh 3,600,000",Foreign Used,Automatic,65874
Nissan,Fuga,2016,Brown,"KSh 2,400,000",Foreign Used,Automatic,
Nissan,Serena,2011,,"KSh 965,000",Kenyan Used,Automatic,
Toyota,Aqua,2012,Blue,"KSh 850,000",Kenyan Used,Automatic,
Toyota,Hilux,2020,White,"KSh 2,995,000",Kenyan Used,Manual,35000
BMW,320d,2016,White,"KSh 2,600,000",Foreign Used,Automatic,88000
Nissan,Sylphy,2008,Silver,"KSh 640,000",Kenyan Used,Automatic,178649
Mitsubishi,Lancer,2009,White,"KSh 460,000",Kenyan Used,Automatic,
Toyota,Axio,2015,Gray,"KSh 1,650,000",Foreign Used,Automatic,
Toyota,ISIS,2009,Black,"KSh 690,000",Kenyan Used,Automatic,141000
Volkswagen,Golf,2016,Gray,"KSh 1,939,999",Foreign Used,Automatic,
Toyota,Noah,2008,Gray,"KSh 965,000",Kenyan Used,Automatic,162322
Volkswagen,Golf,2015,White,"KSh 1,400,000",Kenyan Used,Automatic,65000
Toyota,Rush,2019,Red,"KSh 3,100,000",Kenyan Used,Automatic,85000
Nissan,Bluebird,2006,Silver,"KSh 570,000",Kenyan Used,Automatic,
Toyota,Hilux,2010,Silver,"KSh 2,150,000",Kenyan Used,Automatic,140656
Toyota,Axio,2010,Silver,"KSh 850,000",Kenyan Used,Automatic,180000
Nissan,FB14,2003,Gold,"KSh 440,000",Kenyan Used,Automatic,113000
Toyota,Noah,2009,Silver,"KSh 945,000",Kenyan Used,Automatic,127220
Honda,Freed,2014,Silver,"KSh 1,120,000",Kenyan Used,Automatic,124000
Mercedes-Benz,C200,2013,Red,"KSh 2,350,000",Kenyan Used,Automatic,128000
Nissan,Bluebird,1995,White,"KSh 175,000",Kenyan Used,Manual,
Nissan,Sunny,2002,Beige,"KSh 297,553",Kenyan Used,Automatic,169000
Toyota,Corolla,2012,White,"KSh 950,000",Kenyan Used,Automatic,128150
Toyota,Crown,2013,Silver,"KSh 1,850,000",Kenyan Used,Automatic,87000
Nissan,FB15,2002,Gold,"KSh 430,000",Kenyan Used,Automatic,136505
Toyota,Harrier,2010,Gray,"KSh 1,850,000",Kenyan Used,Automatic,134000
Mitsubishi,Shogun,2000,Gray,"KSh 1,200,000",Kenyan Used,Automatic,
Toyota,IST,2005,Black,"KSh 540,000",Kenyan Used,Automatic,
Nissan,X-Trail,2013,White,"KSh 1,580,000",Kenyan Used,Automatic,106000
Mazda,CX-5,2017,,"KSh 3,350,000",Foreign Used,Automatic,89000
Toyota,Vitz,2000,White,"KSh 220,000",Kenyan Used,Automatic,
Toyota,IST,2008,Silver,"KSh 580,000",Kenyan Used,Automatic,165000
Honda,Vezel,2016,Black,"KSh 2,700,000",Foreign Used,Automatic,25000
Toyota,Sienta,2014,White,"KSh 985,000",Kenyan Used,Automatic,123880
Toyota,Caldina,2005,White,"KSh 420,000",Kenyan Used,Automatic,272435
Toyota,Vitz,2010,Beige,"KSh 520,000",Kenyan Used,Automatic,105000
Honda,Fit,2012,White,"KSh 980,000",Kenyan Used,Automatic,
Suzuki,Swift,2015,Silver,"KSh 850,000",Kenyan Used,Automatic,
Toyota,Axio,2013,Pearl,"KSh 980,000",Kenyan Used,Automatic,112000
Toyota,Corolla,2006,White,"KSh 685,000",Kenyan Used,Automatic,
Toyota,Land,2019,White,"KSh 3,600,000",Kenyan Used,Manual,
Mazda,Axela,2016,Gray,"KSh 1,950,000",Foreign Used,Automatic,
Toyota,Spade,2016,Blue,"KSh 1,250,000",Foreign Used,Automatic,100000
Toyota,Corolla,2000,White,"KSh 485,000",Kenyan Used,Automatic,
Nissan,FB15,2004,Brown,"KSh 450,000",Kenyan Used,Automatic,235000
Volkswagen,Tiguan,2017,White,"KSh 4,000,000",Foreign Used,Automatic,
Toyota,Hilux,2011,White,"KSh 2,180,000",Kenyan Used,Manual,132023
Toyota,RAV4,2011,White,"KSh 1,595,000",Kenyan Used,Automatic,123598
Toyota,Corolla,2016,Silver,"KSh 1,670,000",Foreign Used,Automatic,52000
Volkswagen,Tiguan,2017,Pearl,"KSh 4,300,000",Foreign Used,Automatic,43000
Toyota,Probox,2012,White,"KSh 680,000",Kenyan Used,Automatic,162023
Mazda,CX-5,2016,Black,"KSh 2,700,000",Foreign Used,Automatic,
Isuzu,D-MAX,2015,Green,"KSh 4,250,000",Foreign Used,Automatic,178956
Nissan,March,2014,Silver,"KSh 585,000",Kenyan Used,Automatic,
Toyota,Hilux,2015,Black,"KSh 4,395,000",Foreign Used,Automatic,175389
Toyota,Harrier,2007,White,"KSh 1,045,000",Kenyan Used,Automatic,
Toyota,Harrier,2015,Black,"KSh 3,050,000",Kenyan Used,Automatic,78000
Toyota,Probox,2012,Silver,"KSh 750,000",Kenyan Used,Automatic,123032
Toyota,Ractis,2010,Blue,"KSh 660,000",Kenyan Used,Automatic,183000
Toyota,Harrier,2008,White,"KSh 1,045,000",Kenyan Used,Automatic,
Toyota,Noah,2006,White,"KSh 575,000",Kenyan Used,Automatic,245816
Mitsubishi,RVR,2010,Black,"KSh 1,200,000",Kenyan Used,Automatic,
Nissan,FB15,2001,Gold,"KSh 450,000",Kenyan Used,Automatic,162032
Nissan,Bluebird,2006,Silver,"KSh 570,000",Kenyan Used,Automatic,
Mazda,Atenza,2015,Blue,"KSh 1,880,000",Foreign Used,Automatic,
Nissan,X-Trail,2015,Black,"KSh 2,350,000",Kenyan Used,Automatic,126000
Toyota,Noah,2004,Gray,"KSh 650,000",Kenyan Used,Automatic,178000
Mercedes-Benz,E350,2011,Silver,"KSh 2,400,000",Kenyan Used,Automatic,
Toyota,Wish,2010,Silver,"KSh 880,000",Kenyan Used,Automatic,140000
Toyota,Allion,2014,Silver,"KSh 1,550,000",Kenyan Used,Automatic,
Nissan,Dualis,2008,Silver,"KSh 790,000",Kenyan Used,Automatic,
Toyota,HiAce,2016,White,"KSh 2,900,000",Foreign Used,Automatic,180608
Nissan,Wingroad,2009,Silver,"KSh 480,000",Kenyan Used,Automatic,170000
Toyota,Ractis,2008,Silver,"KSh 660,000",Kenyan Used,Automatic,132023
Toyota,Hilux,2017,Black,"KSh 4,400,000",Kenyan Used,Automatic,
Nissan,Patrol,2018,Silver,"KSh 11,500,000",Kenyan Used,Automatic,97000
Ford,Ranger,2016,Orange,"KSh 6,500,000",Foreign Used,Automatic,81185
Mercedes-Benz,C200,2016,Black,"KSh 4,400,000",Foreign Used,Automatic,75515
Audi,A3,2016,Red,"KSh 2,400,000",Foreign Used,Automatic,45325
Mazda,CX-5,2017,Red,"KSh 3,700,000",Foreign Used,Automatic,62356
Mercedes-Benz,C43,2017,White,"KSh 7,500,000",Foreign Used,Automatic,82000
Toyota,Harrier,2010,Black,"KSh 1,780,000",Kenyan Used,Automatic,
Toyota,Noah,2010,Black,"KSh 1,040,000",Kenyan Used,Automatic,135285
Subaru,Forester,2008,Silver,"KSh 1,350,000",Kenyan Used,Automatic,
Toyota,Corolla,2010,Pearl,"KSh 877,000",Kenyan Used,Automatic,149207
Toyota,Axio,2011,Silver,"KSh 845,000",Kenyan Used,Automatic,132000
Toyota,Mark,2005,White,"KSh 590,000",Kenyan Used,Automatic,150200
Toyota,Vitz,2013,Brown,"KSh 635,000",Kenyan Used,Automatic,
Toyota,Land,2002,Gray,"KSh 3,000,000",Kenyan Used,Automatic,
Toyota,RAV4,2001,Blue,"KSh 495,000",Kenyan Used,Manual,159000
Nissan,X-Trail,2015,Gray,"KSh 1,700,000",Kenyan Used,Automatic,72588
Volkswagen,Golf,2015,Black,"KSh 1,680,000",Foreign Used,Automatic,
Toyota,Harrier,2011,Black,"KSh 1,900,000",Kenyan Used,Automatic,
Toyota,Porte,2010,Red,"KSh 600,000",Kenyan Used,Automatic,198000
Volkswagen,Golf,2015,White,"KSh 1,580,000",Kenyan Used,Automatic,92209
Toyota,TownAce,2011,White,"KSh 650,000",Kenyan Used,Automatic,279787
Volkswagen,Tiguan,2016,Black,"KSh 3,950,000",Foreign Used,Automatic,23000
Audi,Q7,2016,Pearl,"KSh 6,500,000",Foreign Used,Automatic,95000
Toyota,Axio,2008,White,"KSh 670,000",Kenyan Used,Automatic,324881
Subaru,Outback,2016,Gray,"KSh 3,790,000",Foreign Used,Automatic,66767
Nissan,X-Trail,2016,White,"KSh 2,850,000",Foreign Used,Automatic,102000
Volkswagen,Golf,2015,White,"KSh 1,600,000",Kenyan Used,Automatic,92000
Land,Rover,2008,Gray,"KSh 3,950,000",Kenyan Used,Manual,146973
Honda,CR-V,2007,Black,"KSh 1,000,000",Kenyan Used,Automatic,
Toyota,Succeed,2016,White,"KSh 960,000",Kenyan Used,Automatic,103022
Nissan,Dualis,2008,White,"KSh 790,000",Kenyan Used,Automatic,129000
Volkswagen,Tiguan,2012,Black,"KSh 1,650,000",Kenyan Used,Automatic,133000
Toyota,Passo,2016,Purple,"KSh 695,000",Kenyan Used,Automatic,
Toyota,Passo,2012,Brown,"KSh 685,000",Kenyan Used,Automatic,123000
Mitsubishi,Lancer,2008,Red,"KSh 750,000",Kenyan Used,Automatic,
Mazda,CX-5,2017,Gray,"KSh 3,250,000",Foreign Used,Automatic,
Toyota,Probox,2004,White,"KSh 460,000",Kenyan Used,Automatic,198523
Nissan,March,2011,,"KSh 450,000",Kenyan Used,Automatic,
Mitsubishi,Mirage,2013,Silver,"KSh 570,000",Kenyan Used,Automatic,185702
Nissan,Note,2018,White,"KSh 1,250,000",Foreign Used,Automatic,121000
Toyota,Wish,2013,White,"KSh 1,480,000",Kenyan Used,Automatic,110000
BMW,318i,2004,Black,"KSh 620,000",Kenyan Used,Automatic,214000
Mitsubishi,Shogun,2013,White,"KSh 2,650,000",Kenyan Used,Manual,123832
Nissan,Bluebird,2007,Silver,"KSh 495,000",Kenyan Used,Automatic,142000
Toyota,Corolla,2009,Black,"KSh 960,000",Kenyan Used,Automatic,132023
Toyota,Land,2012,Black,"KSh 3,599,000",Kenyan Used,Automatic,
Audi,A4,2010,Black,"KSh 1,200,000",Kenyan Used,Automatic,96000
Mercedes-Benz,GLA-Class,2016,Gray,"KSh 3,590,000",Foreign Used,Automatic,50000
Nissan,Note,2016,Brown,"KSh 1,030,000",Foreign Used,Automatic,11000
Nissan,NV200,2016,Silver,"KSh 1,350,000",Foreign Used,Automatic,96000
Nissan,Latio,2016,Silver,"KSh 1,100,000",Kenyan Used,Automatic,
Toyota,Vitz,2010,White,"KSh 535,000",Kenyan Used,Automatic,130000
Toyota,Hilux,2011,Silver,"KSh 2,180,000",Kenyan Used,Manual,152032
Toyota,Axio,2011,Silver,"KSh 900,000",Kenyan Used,Automatic,112000
Honda,Fit,2013,Pink,"KSh 765,000",Foreign Used,Automatic,
Toyota,Noah,2016,Pearl,"KSh 2,650,000",Foreign Used,Automatic,55000
Mercedes-Benz,C200,2014,Gray,"KSh 3,490,000",Foreign Used,Automatic,94000
Nissan,Juke,2015,Black,"KSh 1,620,000",Foreign Used,Automatic,96000
Land,Rover,2014,Blue,"KSh 11,500,000",Foreign Used,Automatic,
Nissan,March,2007,Purple,"KSh 240,000",Kenyan Used,Automatic,233333
Toyota,Vellfire,2015,White,"KSh 3,400,000",Foreign Used,Automatic,57000
BMW,X1,2016,Pearl,"KSh 3,350,000",Foreign Used,Automatic,55000
Nissan,Note,2013,Silver,"KSh 665,000",Kenyan Used,Automatic,163000
Toyota,Vitz,2016,Silver,"KSh 1,150,000",Foreign Used,Automatic,62136
Toyota,Corolla,2012,Gray,"KSh 1,100,000",Kenyan Used,Automatic,
Toyota,Hilux,2009,White,"KSh 2,550,000",Kenyan Used,Manual,97384
Toyota,Hilux,2010,Gray,"KSh 2,500,000",Kenyan Used,Automatic,
Suzuki,Splash,2010,Green,"KSh 400,000",Kenyan Used,Automatic,153916
Toyota,Spade,2016,Red,"KSh 1,250,000",Foreign Used,Automatic,109865
Toyota,Hilux,2011,Gold,"KSh 2,150,000",Kenyan Used,Manual,121352
Toyota,Corolla,2010,Blue,"KSh 1,100,000",Kenyan Used,Manual,130000
Toyota,Vanguard,2007,Silver,"KSh 1,150,000",Kenyan Used,Automatic,125000
Nissan,Note,2016,Brown,"KSh 1,080,000",Foreign Used,Automatic,14582
Volkswagen,Tiguan,2017,Black,"KSh 3,700,000",Foreign Used,Automatic,82326
BMW,320i,2012,Black,"KSh 1,480,000",Kenyan Used,Automatic,
BMW,320i,2012,White,"KSh 2,100,000",Kenyan Used,Automatic,69754
Mazda,Atenza,2010,Blue,"KSh 1,150,000",Kenyan Used,Automatic,
Toyota,Platz,1999,,"KSh 300,000",Kenyan Used,Automatic,190000
Volkswagen,Tiguan,2017,Black,"KSh 3,780,000",Foreign Used,Automatic,
Volkswagen,Touareg,2015,Silver,"KSh 5,850,000",Foreign Used,Automatic,59640
Mazda,Atenza,2017,White,"KSh 2,450,000",Foreign Used,Automatic,
Peugeot,208,2016,Blue,"KSh 1,500,000",Foreign Used,Automatic,
Jeep,Wrangler,2016,Black,"KSh 6,400,000",Foreign Used,Automatic,
Nissan,Note,2016,Black,"KSh 1,050,000",Foreign Used,Automatic,
Mazda,CX-3,2016,,"KSh 2,050,000",Foreign Used,Automatic,
Mitsubishi,ASX,2015,Blue,"KSh 2,250,000",Foreign Used,Automatic,
Toyota,Noah,2016,Silver,"KSh 2,800,000",Foreign Used,Automatic,
Volkswagen,Touareg,2016,Brown,"KSh 6,150,000",Foreign Used,Automatic,40000
Mazda,Atenza,2013,Black,"KSh 1,350,000",Kenyan Used,Automatic,157349
Toyota,Vitz,2007,Gray,"KSh 429,999",Kenyan Used,Automatic,212341
Nissan,X-Trail,2016,White,"KSh 2,730,000",Foreign Used,Automatic,
Toyota,Land,2014,Black,"KSh 4,900,000",Kenyan Used,Automatic,
Mercedes-Benz,C200,2015,White,"KSh 3,500,000",Foreign Used,Automatic,
Nissan,Murano,2006,Silver,"KSh 500,000",Kenyan Used,Automatic,86126
Nissan,Dayz,2014,Silver,"KSh 690,000",Kenyan Used,Automatic,
Toyota,Porte,2015,Red,"KSh 1,135,000",Foreign Used,Automatic,85000
Toyota,Passo,2016,White,"KSh 1,150,000",Foreign Used,Automatic,
Isuzu,D-MAX,2013,Silver,"KSh 2,800,000",Kenyan Used,Automatic,
Jeep,Grand,2016,Black,"KSh 5,600,000",Foreign Used,Automatic,112000
Mitsubishi,Lancer,2010,Black,"KSh 850,000",Kenyan Used,Automatic,187000
